INPUT_TABLE
Variable ID
SubsectorLogit_relative-cost-logit

region,supplysector,subsector,logit.type
Africa_Western,FeedCrops,Rice,relative-cost-logit
Africa_Western,FeedCrops,Root_Tuber,relative-cost-logit
Africa_Western,FeedCrops,SugarCrop,relative-cost-logit
Africa_Western,FeedCrops,Wheat,relative-cost-logit
Africa_Western,Scavenging_Other,Scavenging_Other,relative-cost-logit
Australia_NZ,FodderHerb_Residue,FodderHerb,relative-cost-logit
Australia_NZ,FodderHerb_Residue,Residue,relative-cost-logit
Australia_NZ,Pasture_FodderGrass,Pasture,relative-cost-logit
Australia_NZ,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Australia_NZ,FeedCrops,Corn,relative-cost-logit
Australia_NZ,FeedCrops,FiberCrop,relative-cost-logit
Australia_NZ,FeedCrops,MiscCrop,relative-cost-logit
Australia_NZ,FeedCrops,OilCrop,relative-cost-logit
Australia_NZ,FeedCrops,OtherGrain,relative-cost-logit
Australia_NZ,FeedCrops,PalmFruit,relative-cost-logit
Australia_NZ,FeedCrops,Rice,relative-cost-logit
Australia_NZ,FeedCrops,Root_Tuber,relative-cost-logit
Australia_NZ,FeedCrops,SugarCrop,relative-cost-logit
Australia_NZ,FeedCrops,Wheat,relative-cost-logit
Australia_NZ,FeedCrops,DDGS and feedcakes,relative-cost-logit
Australia_NZ,Scavenging_Other,Scavenging_Other,relative-cost-logit
Brazil,FodderHerb_Residue,FodderHerb,relative-cost-logit
Brazil,FodderHerb_Residue,Residue,relative-cost-logit
Brazil,Pasture_FodderGrass,Pasture,relative-cost-logit
Brazil,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Brazil,FeedCrops,Corn,relative-cost-logit
Brazil,FeedCrops,FiberCrop,relative-cost-logit
Brazil,FeedCrops,MiscCrop,relative-cost-logit
Brazil,FeedCrops,OilCrop,relative-cost-logit
Brazil,FeedCrops,OtherGrain,relative-cost-logit
Brazil,FeedCrops,PalmFruit,relative-cost-logit
Brazil,FeedCrops,Rice,relative-cost-logit
Brazil,FeedCrops,Root_Tuber,relative-cost-logit
Brazil,FeedCrops,SugarCrop,relative-cost-logit
Brazil,FeedCrops,Wheat,relative-cost-logit
Brazil,FeedCrops,DDGS and feedcakes,relative-cost-logit
Brazil,Scavenging_Other,Scavenging_Other,relative-cost-logit
Canada,FodderHerb_Residue,FodderHerb,relative-cost-logit
Canada,FodderHerb_Residue,Residue,relative-cost-logit
Canada,Pasture_FodderGrass,Pasture,relative-cost-logit
Canada,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Canada,FeedCrops,Corn,relative-cost-logit
Canada,FeedCrops,FiberCrop,relative-cost-logit
Canada,FeedCrops,MiscCrop,relative-cost-logit
Canada,FeedCrops,OilCrop,relative-cost-logit
Canada,FeedCrops,OtherGrain,relative-cost-logit
Canada,FeedCrops,PalmFruit,relative-cost-logit
Canada,FeedCrops,Rice,relative-cost-logit
Canada,FeedCrops,Root_Tuber,relative-cost-logit
Canada,FeedCrops,SugarCrop,relative-cost-logit
Canada,FeedCrops,Wheat,relative-cost-logit
Canada,FeedCrops,DDGS and feedcakes,relative-cost-logit
Canada,Scavenging_Other,Scavenging_Other,relative-cost-logit
Central America and Caribbean,FodderHerb_Residue,FodderHerb,relative-cost-logit
Central America and Caribbean,FodderHerb_Residue,Residue,relative-cost-logit
Central America and Caribbean,Pasture_FodderGrass,Pasture,relative-cost-logit
Central America and Caribbean,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Central America and Caribbean,FeedCrops,Corn,relative-cost-logit
Central America and Caribbean,FeedCrops,FiberCrop,relative-cost-logit
Central America and Caribbean,FeedCrops,MiscCrop,relative-cost-logit
Central America and Caribbean,FeedCrops,OilCrop,relative-cost-logit
Central America and Caribbean,FeedCrops,OtherGrain,relative-cost-logit
Central America and Caribbean,FeedCrops,PalmFruit,relative-cost-logit
Central America and Caribbean,FeedCrops,Rice,relative-cost-logit
Central America and Caribbean,FeedCrops,Root_Tuber,relative-cost-logit
Central America and Caribbean,FeedCrops,SugarCrop,relative-cost-logit
Central America and Caribbean,FeedCrops,Wheat,relative-cost-logit
Central America and Caribbean,FeedCrops,DDGS and feedcakes,relative-cost-logit
Central America and Caribbean,Scavenging_Other,Scavenging_Other,relative-cost-logit
Central Asia,FodderHerb_Residue,FodderHerb,relative-cost-logit
Central Asia,FodderHerb_Residue,Residue,relative-cost-logit
Central Asia,Pasture_FodderGrass,Pasture,relative-cost-logit
Central Asia,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Central Asia,FeedCrops,Corn,relative-cost-logit
Central Asia,FeedCrops,FiberCrop,relative-cost-logit
Central Asia,FeedCrops,MiscCrop,relative-cost-logit
Central Asia,FeedCrops,OilCrop,relative-cost-logit
Central Asia,FeedCrops,OtherGrain,relative-cost-logit
Central Asia,FeedCrops,PalmFruit,relative-cost-logit
Central Asia,FeedCrops,Rice,relative-cost-logit
Central Asia,FeedCrops,Root_Tuber,relative-cost-logit
Central Asia,FeedCrops,SugarCrop,relative-cost-logit
Central Asia,FeedCrops,Wheat,relative-cost-logit
Central Asia,Scavenging_Other,Scavenging_Other,relative-cost-logit
China,FodderHerb_Residue,FodderHerb,relative-cost-logit
China,FodderHerb_Residue,Residue,relative-cost-logit
China,Pasture_FodderGrass,Pasture,relative-cost-logit
China,Pasture_FodderGrass,FodderGrass,relative-cost-logit
China,FeedCrops,Corn,relative-cost-logit
China,FeedCrops,FiberCrop,relative-cost-logit
China,FeedCrops,MiscCrop,relative-cost-logit
China,FeedCrops,OilCrop,relative-cost-logit
China,FeedCrops,OtherGrain,relative-cost-logit
China,FeedCrops,PalmFruit,relative-cost-logit
China,FeedCrops,Rice,relative-cost-logit
China,FeedCrops,Root_Tuber,relative-cost-logit
China,FeedCrops,SugarCrop,relative-cost-logit
China,FeedCrops,Wheat,relative-cost-logit
China,FeedCrops,DDGS and feedcakes,relative-cost-logit
China,Scavenging_Other,Scavenging_Other,relative-cost-logit
EU-12,FodderHerb_Residue,FodderHerb,relative-cost-logit
EU-12,FodderHerb_Residue,Residue,relative-cost-logit
EU-12,Pasture_FodderGrass,Pasture,relative-cost-logit
EU-12,Pasture_FodderGrass,FodderGrass,relative-cost-logit
EU-12,FeedCrops,Corn,relative-cost-logit
EU-12,FeedCrops,FiberCrop,relative-cost-logit
EU-12,FeedCrops,MiscCrop,relative-cost-logit
EU-12,FeedCrops,OilCrop,relative-cost-logit
EU-12,FeedCrops,OtherGrain,relative-cost-logit
EU-12,FeedCrops,PalmFruit,relative-cost-logit
EU-12,FeedCrops,Rice,relative-cost-logit
EU-12,FeedCrops,Root_Tuber,relative-cost-logit
EU-12,FeedCrops,SugarCrop,relative-cost-logit
EU-12,FeedCrops,Wheat,relative-cost-logit
EU-12,FeedCrops,DDGS and feedcakes,relative-cost-logit
EU-12,Scavenging_Other,Scavenging_Other,relative-cost-logit
EU-15,FodderHerb_Residue,FodderHerb,relative-cost-logit
EU-15,FodderHerb_Residue,Residue,relative-cost-logit
EU-15,Pasture_FodderGrass,Pasture,relative-cost-logit
EU-15,Pasture_FodderGrass,FodderGrass,relative-cost-logit
EU-15,FeedCrops,Corn,relative-cost-logit
EU-15,FeedCrops,FiberCrop,relative-cost-logit
EU-15,FeedCrops,MiscCrop,relative-cost-logit
EU-15,FeedCrops,OilCrop,relative-cost-logit
EU-15,FeedCrops,OtherGrain,relative-cost-logit
EU-15,FeedCrops,PalmFruit,relative-cost-logit
EU-15,FeedCrops,Rice,relative-cost-logit
EU-15,FeedCrops,Root_Tuber,relative-cost-logit
EU-15,FeedCrops,SugarCrop,relative-cost-logit
EU-15,FeedCrops,Wheat,relative-cost-logit
EU-15,FeedCrops,DDGS and feedcakes,relative-cost-logit
EU-15,Scavenging_Other,Scavenging_Other,relative-cost-logit
Europe_Eastern,FodderHerb_Residue,FodderHerb,relative-cost-logit
Europe_Eastern,FodderHerb_Residue,Residue,relative-cost-logit
Europe_Eastern,Pasture_FodderGrass,Pasture,relative-cost-logit
Europe_Eastern,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Europe_Eastern,FeedCrops,Corn,relative-cost-logit
Europe_Eastern,FeedCrops,FiberCrop,relative-cost-logit
Europe_Eastern,FeedCrops,MiscCrop,relative-cost-logit
Europe_Eastern,FeedCrops,OilCrop,relative-cost-logit
Europe_Eastern,FeedCrops,OtherGrain,relative-cost-logit
Europe_Eastern,FeedCrops,PalmFruit,relative-cost-logit
Europe_Eastern,FeedCrops,Rice,relative-cost-logit
Europe_Eastern,FeedCrops,Root_Tuber,relative-cost-logit
Europe_Eastern,FeedCrops,SugarCrop,relative-cost-logit
Europe_Eastern,FeedCrops,Wheat,relative-cost-logit
Europe_Eastern,FeedCrops,DDGS and feedcakes,relative-cost-logit
Europe_Eastern,Scavenging_Other,Scavenging_Other,relative-cost-logit
Europe_Non_EU,FodderHerb_Residue,FodderHerb,relative-cost-logit
Europe_Non_EU,FodderHerb_Residue,Residue,relative-cost-logit
Europe_Non_EU,Pasture_FodderGrass,Pasture,relative-cost-logit
Europe_Non_EU,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Europe_Non_EU,FeedCrops,Corn,relative-cost-logit
Europe_Non_EU,FeedCrops,FiberCrop,relative-cost-logit
Europe_Non_EU,FeedCrops,MiscCrop,relative-cost-logit
Europe_Non_EU,FeedCrops,OilCrop,relative-cost-logit
Europe_Non_EU,FeedCrops,OtherGrain,relative-cost-logit
Europe_Non_EU,FeedCrops,PalmFruit,relative-cost-logit
Europe_Non_EU,FeedCrops,Rice,relative-cost-logit
Europe_Non_EU,FeedCrops,Root_Tuber,relative-cost-logit
Europe_Non_EU,FeedCrops,SugarCrop,relative-cost-logit
Europe_Non_EU,FeedCrops,Wheat,relative-cost-logit
Europe_Non_EU,FeedCrops,DDGS and feedcakes,relative-cost-logit
Europe_Non_EU,Scavenging_Other,Scavenging_Other,relative-cost-logit
European Free Trade Association,FodderHerb_Residue,FodderHerb,relative-cost-logit
European Free Trade Association,FodderHerb_Residue,Residue,relative-cost-logit
European Free Trade Association,Pasture_FodderGrass,Pasture,relative-cost-logit
European Free Trade Association,Pasture_FodderGrass,FodderGrass,relative-cost-logit
European Free Trade Association,FeedCrops,Corn,relative-cost-logit
European Free Trade Association,FeedCrops,FiberCrop,relative-cost-logit
European Free Trade Association,FeedCrops,MiscCrop,relative-cost-logit
European Free Trade Association,FeedCrops,OilCrop,relative-cost-logit
European Free Trade Association,FeedCrops,OtherGrain,relative-cost-logit
European Free Trade Association,FeedCrops,PalmFruit,relative-cost-logit
European Free Trade Association,FeedCrops,Rice,relative-cost-logit
European Free Trade Association,FeedCrops,Root_Tuber,relative-cost-logit
European Free Trade Association,FeedCrops,SugarCrop,relative-cost-logit
European Free Trade Association,FeedCrops,Wheat,relative-cost-logit
European Free Trade Association,FeedCrops,DDGS and feedcakes,relative-cost-logit
European Free Trade Association,Scavenging_Other,Scavenging_Other,relative-cost-logit
India,FodderHerb_Residue,FodderHerb,relative-cost-logit
India,FodderHerb_Residue,Residue,relative-cost-logit
India,Pasture_FodderGrass,Pasture,relative-cost-logit
India,Pasture_FodderGrass,FodderGrass,relative-cost-logit
India,FeedCrops,Corn,relative-cost-logit
India,FeedCrops,FiberCrop,relative-cost-logit
India,FeedCrops,MiscCrop,relative-cost-logit
India,FeedCrops,OilCrop,relative-cost-logit
India,FeedCrops,OtherGrain,relative-cost-logit
India,FeedCrops,PalmFruit,relative-cost-logit
India,FeedCrops,Rice,relative-cost-logit
India,FeedCrops,Root_Tuber,relative-cost-logit
India,FeedCrops,SugarCrop,relative-cost-logit
India,FeedCrops,Wheat,relative-cost-logit
India,Scavenging_Other,Scavenging_Other,relative-cost-logit
Indonesia,FodderHerb_Residue,FodderHerb,relative-cost-logit
Indonesia,FodderHerb_Residue,Residue,relative-cost-logit
Indonesia,Pasture_FodderGrass,Pasture,relative-cost-logit
Indonesia,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Indonesia,FeedCrops,Corn,relative-cost-logit
Indonesia,FeedCrops,FiberCrop,relative-cost-logit
Indonesia,FeedCrops,MiscCrop,relative-cost-logit
Indonesia,FeedCrops,OilCrop,relative-cost-logit
Indonesia,FeedCrops,OtherGrain,relative-cost-logit
Indonesia,FeedCrops,PalmFruit,relative-cost-logit
Indonesia,FeedCrops,Rice,relative-cost-logit
Indonesia,FeedCrops,Root_Tuber,relative-cost-logit
Indonesia,FeedCrops,SugarCrop,relative-cost-logit
Indonesia,FeedCrops,Wheat,relative-cost-logit
Indonesia,Scavenging_Other,Scavenging_Other,relative-cost-logit
Japan,FodderHerb_Residue,FodderHerb,relative-cost-logit
Japan,FodderHerb_Residue,Residue,relative-cost-logit
Japan,Pasture_FodderGrass,Pasture,relative-cost-logit
Japan,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Japan,FeedCrops,Corn,relative-cost-logit
Japan,FeedCrops,FiberCrop,relative-cost-logit
Japan,FeedCrops,MiscCrop,relative-cost-logit
Japan,FeedCrops,OilCrop,relative-cost-logit
Japan,FeedCrops,OtherGrain,relative-cost-logit
Japan,FeedCrops,PalmFruit,relative-cost-logit
Japan,FeedCrops,Rice,relative-cost-logit
Japan,FeedCrops,Root_Tuber,relative-cost-logit
Japan,FeedCrops,SugarCrop,relative-cost-logit
Japan,FeedCrops,Wheat,relative-cost-logit
Japan,Scavenging_Other,Scavenging_Other,relative-cost-logit
Mexico,FodderHerb_Residue,FodderHerb,relative-cost-logit
Mexico,FodderHerb_Residue,Residue,relative-cost-logit
Mexico,Pasture_FodderGrass,Pasture,relative-cost-logit
Mexico,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Mexico,FeedCrops,Corn,relative-cost-logit
Mexico,FeedCrops,FiberCrop,relative-cost-logit
Mexico,FeedCrops,MiscCrop,relative-cost-logit
Mexico,FeedCrops,OilCrop,relative-cost-logit
Mexico,FeedCrops,OtherGrain,relative-cost-logit
Mexico,FeedCrops,PalmFruit,relative-cost-logit
Mexico,FeedCrops,Rice,relative-cost-logit
Mexico,FeedCrops,Root_Tuber,relative-cost-logit
Mexico,FeedCrops,SugarCrop,relative-cost-logit
Mexico,FeedCrops,Wheat,relative-cost-logit
Mexico,FeedCrops,DDGS and feedcakes,relative-cost-logit
Mexico,Scavenging_Other,Scavenging_Other,relative-cost-logit
Middle East,FodderHerb_Residue,FodderHerb,relative-cost-logit
Middle East,FodderHerb_Residue,Residue,relative-cost-logit
Middle East,Pasture_FodderGrass,Pasture,relative-cost-logit
Middle East,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Middle East,FeedCrops,Corn,relative-cost-logit
Middle East,FeedCrops,FiberCrop,relative-cost-logit
Middle East,FeedCrops,MiscCrop,relative-cost-logit
Middle East,FeedCrops,OilCrop,relative-cost-logit
Middle East,FeedCrops,OtherGrain,relative-cost-logit
Middle East,FeedCrops,PalmFruit,relative-cost-logit
Middle East,FeedCrops,Rice,relative-cost-logit
Middle East,FeedCrops,Root_Tuber,relative-cost-logit
Middle East,FeedCrops,SugarCrop,relative-cost-logit
Middle East,FeedCrops,Wheat,relative-cost-logit
Middle East,Scavenging_Other,Scavenging_Other,relative-cost-logit
Pakistan,FodderHerb_Residue,FodderHerb,relative-cost-logit
Pakistan,FodderHerb_Residue,Residue,relative-cost-logit
Pakistan,Pasture_FodderGrass,Pasture,relative-cost-logit
Pakistan,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Pakistan,FeedCrops,Corn,relative-cost-logit
Pakistan,FeedCrops,FiberCrop,relative-cost-logit
Pakistan,FeedCrops,MiscCrop,relative-cost-logit
Pakistan,FeedCrops,OilCrop,relative-cost-logit
Pakistan,FeedCrops,OtherGrain,relative-cost-logit
Pakistan,FeedCrops,PalmFruit,relative-cost-logit
Pakistan,FeedCrops,Rice,relative-cost-logit
Pakistan,FeedCrops,Root_Tuber,relative-cost-logit
Pakistan,FeedCrops,SugarCrop,relative-cost-logit
Pakistan,FeedCrops,Wheat,relative-cost-logit
Pakistan,Scavenging_Other,Scavenging_Other,relative-cost-logit
Russia,FodderHerb_Residue,FodderHerb,relative-cost-logit
Russia,FodderHerb_Residue,Residue,relative-cost-logit
Russia,Pasture_FodderGrass,Pasture,relative-cost-logit
Russia,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Russia,FeedCrops,Corn,relative-cost-logit
Russia,FeedCrops,FiberCrop,relative-cost-logit
Russia,FeedCrops,MiscCrop,relative-cost-logit
Russia,FeedCrops,OilCrop,relative-cost-logit
Russia,FeedCrops,OtherGrain,relative-cost-logit
Russia,FeedCrops,PalmFruit,relative-cost-logit
Russia,FeedCrops,Rice,relative-cost-logit
Russia,FeedCrops,Root_Tuber,relative-cost-logit
Russia,FeedCrops,SugarCrop,relative-cost-logit
Russia,FeedCrops,Wheat,relative-cost-logit
Russia,Scavenging_Other,Scavenging_Other,relative-cost-logit
South Africa,FodderHerb_Residue,FodderHerb,relative-cost-logit
South Africa,FodderHerb_Residue,Residue,relative-cost-logit
South Africa,Pasture_FodderGrass,Pasture,relative-cost-logit
South Africa,Pasture_FodderGrass,FodderGrass,relative-cost-logit
South Africa,FeedCrops,Corn,relative-cost-logit
South Africa,FeedCrops,FiberCrop,relative-cost-logit
South Africa,FeedCrops,MiscCrop,relative-cost-logit
South Africa,FeedCrops,OilCrop,relative-cost-logit
South Africa,FeedCrops,OtherGrain,relative-cost-logit
South Africa,FeedCrops,PalmFruit,relative-cost-logit
South Africa,FeedCrops,Rice,relative-cost-logit
South Africa,FeedCrops,Root_Tuber,relative-cost-logit
South Africa,FeedCrops,SugarCrop,relative-cost-logit
South Africa,FeedCrops,Wheat,relative-cost-logit
South Africa,Scavenging_Other,Scavenging_Other,relative-cost-logit
South America_Northern,FodderHerb_Residue,FodderHerb,relative-cost-logit
South America_Northern,FodderHerb_Residue,Residue,relative-cost-logit
South America_Northern,Pasture_FodderGrass,Pasture,relative-cost-logit
South America_Northern,Pasture_FodderGrass,FodderGrass,relative-cost-logit
South America_Northern,FeedCrops,Corn,relative-cost-logit
South America_Northern,FeedCrops,FiberCrop,relative-cost-logit
South America_Northern,FeedCrops,MiscCrop,relative-cost-logit
South America_Northern,FeedCrops,OilCrop,relative-cost-logit
South America_Northern,FeedCrops,OtherGrain,relative-cost-logit
South America_Northern,FeedCrops,PalmFruit,relative-cost-logit
South America_Northern,FeedCrops,Rice,relative-cost-logit
South America_Northern,FeedCrops,Root_Tuber,relative-cost-logit
South America_Northern,FeedCrops,SugarCrop,relative-cost-logit
South America_Northern,FeedCrops,Wheat,relative-cost-logit
South America_Northern,FeedCrops,DDGS and feedcakes,relative-cost-logit
South America_Northern,Scavenging_Other,Scavenging_Other,relative-cost-logit
South America_Southern,FodderHerb_Residue,FodderHerb,relative-cost-logit
South America_Southern,FodderHerb_Residue,Residue,relative-cost-logit
South America_Southern,Pasture_FodderGrass,Pasture,relative-cost-logit
South America_Southern,Pasture_FodderGrass,FodderGrass,relative-cost-logit
South America_Southern,FeedCrops,Corn,relative-cost-logit
South America_Southern,FeedCrops,FiberCrop,relative-cost-logit
South America_Southern,FeedCrops,MiscCrop,relative-cost-logit
South America_Southern,FeedCrops,OilCrop,relative-cost-logit
South America_Southern,FeedCrops,OtherGrain,relative-cost-logit
South America_Southern,FeedCrops,PalmFruit,relative-cost-logit
South America_Southern,FeedCrops,Rice,relative-cost-logit
South America_Southern,FeedCrops,Root_Tuber,relative-cost-logit
South America_Southern,FeedCrops,SugarCrop,relative-cost-logit
South America_Southern,FeedCrops,Wheat,relative-cost-logit
South America_Southern,FeedCrops,DDGS and feedcakes,relative-cost-logit
South America_Southern,Scavenging_Other,Scavenging_Other,relative-cost-logit
South Asia,FodderHerb_Residue,FodderHerb,relative-cost-logit
South Asia,FodderHerb_Residue,Residue,relative-cost-logit
South Asia,Pasture_FodderGrass,Pasture,relative-cost-logit
South Asia,Pasture_FodderGrass,FodderGrass,relative-cost-logit
South Asia,FeedCrops,Corn,relative-cost-logit
South Asia,FeedCrops,FiberCrop,relative-cost-logit
South Asia,FeedCrops,MiscCrop,relative-cost-logit
South Asia,FeedCrops,OilCrop,relative-cost-logit
South Asia,FeedCrops,OtherGrain,relative-cost-logit
South Asia,FeedCrops,PalmFruit,relative-cost-logit
South Asia,FeedCrops,Rice,relative-cost-logit
South Asia,FeedCrops,Root_Tuber,relative-cost-logit
South Asia,FeedCrops,SugarCrop,relative-cost-logit
South Asia,FeedCrops,Wheat,relative-cost-logit
South Asia,Scavenging_Other,Scavenging_Other,relative-cost-logit
South Korea,FodderHerb_Residue,FodderHerb,relative-cost-logit
South Korea,FodderHerb_Residue,Residue,relative-cost-logit
South Korea,Pasture_FodderGrass,Pasture,relative-cost-logit
South Korea,Pasture_FodderGrass,FodderGrass,relative-cost-logit
South Korea,FeedCrops,Corn,relative-cost-logit
South Korea,FeedCrops,FiberCrop,relative-cost-logit
South Korea,FeedCrops,MiscCrop,relative-cost-logit
South Korea,FeedCrops,OilCrop,relative-cost-logit
South Korea,FeedCrops,OtherGrain,relative-cost-logit
South Korea,FeedCrops,PalmFruit,relative-cost-logit
South Korea,FeedCrops,Rice,relative-cost-logit
South Korea,FeedCrops,Root_Tuber,relative-cost-logit
South Korea,FeedCrops,SugarCrop,relative-cost-logit
South Korea,FeedCrops,Wheat,relative-cost-logit
South Korea,FeedCrops,DDGS and feedcakes,relative-cost-logit
South Korea,Scavenging_Other,Scavenging_Other,relative-cost-logit
Southeast Asia,FodderHerb_Residue,FodderHerb,relative-cost-logit
Southeast Asia,FodderHerb_Residue,Residue,relative-cost-logit
Southeast Asia,Pasture_FodderGrass,Pasture,relative-cost-logit
Southeast Asia,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Southeast Asia,FeedCrops,Corn,relative-cost-logit
Southeast Asia,FeedCrops,FiberCrop,relative-cost-logit
Southeast Asia,FeedCrops,MiscCrop,relative-cost-logit
Southeast Asia,FeedCrops,OilCrop,relative-cost-logit
Southeast Asia,FeedCrops,OtherGrain,relative-cost-logit
Southeast Asia,FeedCrops,PalmFruit,relative-cost-logit
Southeast Asia,FeedCrops,Rice,relative-cost-logit
Southeast Asia,FeedCrops,Root_Tuber,relative-cost-logit
Southeast Asia,FeedCrops,SugarCrop,relative-cost-logit
Southeast Asia,FeedCrops,Wheat,relative-cost-logit
Southeast Asia,Scavenging_Other,Scavenging_Other,relative-cost-logit
Argentina,FodderHerb_Residue,FodderHerb,relative-cost-logit
Argentina,FodderHerb_Residue,Residue,relative-cost-logit
Argentina,Pasture_FodderGrass,Pasture,relative-cost-logit
Argentina,Pasture_FodderGrass,FodderGrass,relative-cost-logit
Argentina,FeedCrops,Corn,relative-cost-logit
Argentina,FeedCrops,FiberCrop,relative-cost-logit
Argentina,FeedCrops,MiscCrop,relative-cost-logit
Argentina,FeedCrops,OilCrop,relative-cost-logit
Argentina,FeedCrops,OtherGrain,relative-cost-logit
Argentina,FeedCrops,PalmFruit,relative-cost-logit
Argentina,FeedCrops,Rice,relative-cost-logit
Argentina,FeedCrops,Root_Tuber,relative-cost-logit
Argentina,FeedCrops,SugarCrop,relative-cost-logit
Argentina,FeedCrops,Wheat,relative-cost-logit
Argentina,FeedCrops,DDGS and feedcakes,relative-cost-logit
Argentina,Scavenging_Other,Scavenging_Other,relative-cost-logit
